Cooperation Rate,Opponent Cooperation Rate,Last Move,Opponent Last Move,Penultimate Move,Opponent Penultimate Move,Penultimate + 1 Move,Opponent Penultimate + 1 Move,Copy Rate
0.8,0.33,C,C,C,D,D,D,0.20408163265306123
1.0,1.0,C,C,C,C,C,C,1.0
0.01,0.0,D,D,D,D,D,D,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.03,0.49,D,C,D,D,D,C,0.5306122448979592
0.05,0.06,D,D,D,D,D,D,0.9795918367346939
0.99,0.98,C,D,C,C,C,C,1.0
0.06,0.21,D,D,D,D,D,C,0.8367346938775511
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.92,0.98,C,C,C,C,C,C,0.9387755102040817
1.0,0.99,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.91,0.91,C,D,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.04,0.5,D,C,D,D,D,C,0.5306122448979592
1.0,1.0,C,C,C,C,C,C,1.0
0.92,0.98,C,C,C,C,C,C,0.9387755102040817
0.5,0.49,D,D,D,D,D,D,1.0
0.92,0.9,C,C,C,C,D,C,0.9795918367346939
1.0,1.0,C,C,C,C,C,C,1.0
0.34,0.33,D,D,D,D,D,D,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.99,0.98,C,D,C,C,C,C,1.0
0.99,0.98,C,D,C,C,C,C,1.0
0.21,0.2,D,D,D,D,D,D,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.02,0.32,D,D,D,C,D,D,0.6836734693877551
0.02,0.24,D,D,D,C,D,D,0.7653061224489796
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.56,0.67,D,C,D,D,C,D,0.8877551020408163
1.0,1.0,C,C,C,C,C,C,1.0
0.01,0.02,D,D,D,D,D,D,0.9795918367346939
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.02,0.01,D,D,D,D,D,D,1.0
0.97,0.96,C,C,C,C,C,C,0.9897959183673469
0.97,0.96,C,C,C,C,C,C,0.9897959183673469
0.97,0.96,C,C,C,C,C,C,0.9897959183673469
0.97,0.96,C,C,C,C,C,C,0.9897959183673469
0.97,0.96,C,C,C,C,C,C,0.9897959183673469
0.04,0.05,D,D,D,D,D,D,0.9795918367346939
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.98,0.98,C,C,C,C,C,C,1.0
0.63,0.69,D,C,C,D,C,C,0.9387755102040817
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.52,0.53,D,D,D,D,D,D,0.9183673469387755
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.99,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.52,0.5,D,D,D,D,D,D,0.9897959183673469
0.46,0.55,C,C,D,C,D,D,0.8979591836734694
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.93,0.99,C,C,C,C,C,C,0.9387755102040817
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.73,0.79,C,C,D,C,C,D,0.9387755102040817
0.02,0.02,D,D,D,D,D,D,0.9897959183673469
0.05,0.06,D,D,D,D,D,D,0.9795918367346939
0.93,0.99,C,C,C,C,C,C,0.9387755102040817
0.97,0.96,C,C,C,C,C,C,0.9897959183673469
0.04,0.1,D,D,D,D,D,D,0.9285714285714286
0.97,0.96,C,C,C,C,C,C,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
0.04,0.05,D,D,D,D,D,D,0.9795918367346939
0.25,0.57,C,D,D,C,D,D,0.673469387755102
1.0,1.0,C,C,C,C,C,C,1.0
0.05,0.3,D,C,D,D,D,D,0.7448979591836735
0.04,0.04,D,D,D,D,D,D,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.05,0.06,D,D,D,D,D,D,0.9795918367346939
0.86,0.92,C,C,C,C,C,C,0.9387755102040817
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.06,0.53,D,C,D,D,D,D,0.5306122448979592
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.05,0.06,D,D,D,D,D,D,0.9795918367346939
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.99,0.99,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.97,0.97,C,C,C,C,D,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.05,0.06,D,D,D,D,D,D,0.9795918367346939
1.0,1.0,C,C,C,C,C,C,1.0
0.95,0.95,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.02,0.31,D,C,D,C,D,D,0.7040816326530612
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.04,0.51,D,C,D,C,D,D,0.5204081632653061
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.92,0.98,C,C,C,C,C,C,0.9387755102040817
0.03,0.02,D,D,D,D,D,D,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.99,C,C,C,C,C,C,1.0
0.06,0.34,C,D,C,D,D,D,0.6530612244897959
0.47,0.47,C,C,C,C,C,C,1.0
0.97,0.96,C,C,C,C,C,C,0.9897959183673469
0.05,0.04,D,D,D,D,D,D,1.0
0.03,0.02,D,D,D,D,D,D,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.04,0.5,D,C,D,C,D,D,0.5306122448979592
0.03,0.5,D,D,D,D,D,C,0.5204081632653061
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.8,0.86,C,C,C,C,C,C,0.9387755102040817
0.3,0.38,D,D,C,D,C,C,0.9081632653061225
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.07,0.03,D,D,D,D,D,D,0.9285714285714286
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.04,0.04,D,D,D,D,D,D,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.02,0.01,D,D,D,D,D,D,1.0
0.99,0.99,C,C,C,C,C,C,1.0
0.51,0.53,D,D,D,C,D,D,0.9693877551020408
1.0,1.0,C,C,C,C,C,C,1.0
0.19,0.18,D,D,D,D,D,D,1.0
0.05,0.05,D,D,D,D,D,D,0.9897959183673469
0.02,0.01,D,D,D,D,D,D,1.0
0.05,0.04,D,D,D,D,D,D,1.0
0.04,0.03,D,D,D,D,D,D,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.03,0.11,D,C,D,C,D,D,0.9183673469387755
0.03,0.02,D,D,D,D,D,D,1.0
0.05,0.22,D,D,D,D,D,D,0.8163265306122449
0.7,0.76,D,C,C,D,C,C,0.9387755102040817
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.05,0.12,D,D,D,D,D,D,0.9183673469387755
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.55,0.6,D,C,D,D,C,D,0.9489795918367347
0.5,0.47,D,C,C,D,C,D,0.9795918367346939
0.05,0.09,D,D,D,D,D,D,0.9489795918367347
0.05,0.08,D,D,D,D,D,D,0.9591836734693877
0.04,0.04,D,D,D,D,D,D,0.9897959183673469
0.04,0.04,D,D,D,D,D,D,0.9897959183673469
0.04,0.06,D,D,D,D,D,D,0.9693877551020408
0.12,0.11,D,D,D,D,D,D,1.0
0.05,0.05,D,D,D,D,D,D,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.01,0.0,D,D,D,D,D,D,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.89,0.95,C,C,C,C,C,C,0.9387755102040817
1.0,1.0,C,C,C,C,C,C,1.0
0.99,0.99,C,C,C,C,C,C,1.0
0.53,0.66,D,D,D,C,D,D,0.8571428571428571
0.01,0.0,D,D,D,D,D,D,1.0
1.0,0.99,C,C,C,C,C,C,1.0
0.98,0.5,C,C,C,D,C,C,0.5204081632653061
1.0,1.0,C,C,C,C,C,C,1.0
0.91,0.86,C,C,C,C,C,C,0.9489795918367347
0.34,0.66,D,D,C,D,C,C,0.5102040816326531
1.0,1.0,C,C,C,C,C,C,1.0
0.95,0.95,C,C,D,C,C,D,1.0
0.12,0.27,D,C,D,D,D,D,0.7755102040816326
0.99,0.98,C,D,C,C,C,C,1.0
0.01,0.06,D,D,D,D,D,D,0.9387755102040817
0.35,0.64,D,C,D,C,D,D,0.5510204081632653
0.15,0.14,D,D,D,D,D,D,1.0
0.1,0.3,D,D,D,D,D,D,0.7346938775510204
0.98,0.97,C,C,C,C,C,C,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
0.95,0.95,C,C,C,C,C,C,1.0
0.02,0.01,D,D,D,D,D,D,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.93,0.98,C,C,C,C,C,C,0.9489795918367347
1.0,1.0,C,C,C,C,C,C,1.0
0.06,0.84,D,C,D,C,D,C,0.21428571428571427
0.05,0.75,D,C,D,C,D,C,0.2857142857142857
0.05,0.67,D,C,D,C,D,C,0.3673469387755102
0.05,0.67,D,D,D,C,D,C,0.3673469387755102
0.97,0.5,C,D,C,C,C,D,0.5306122448979592
0.02,0.33,D,C,D,D,D,D,0.6836734693877551
1.0,1.0,C,C,C,C,C,C,1.0
0.01,0.0,D,D,D,D,D,D,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.33,0.35,D,D,C,D,C,D,0.673469387755102
0.05,0.06,D,D,D,D,D,D,0.9795918367346939
0.99,0.98,C,D,C,C,C,C,1.0
0.06,0.21,D,D,D,D,D,C,0.8367346938775511
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.92,0.98,C,C,C,C,C,C,0.9387755102040817
1.0,0.99,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.91,0.91,C,D,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.56,0.63,C,D,C,C,C,C,0.6326530612244898
1.0,1.0,C,C,C,C,C,C,1.0
0.92,0.98,C,C,C,C,C,C,0.9387755102040817
0.92,0.84,C,D,C,C,C,C,0.9183673469387755
0.92,0.91,C,C,C,C,C,C,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
0.86,0.77,C,D,C,C,C,C,0.9183673469387755
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.99,0.98,C,D,C,C,C,C,1.0
0.99,0.98,C,D,C,C,C,C,1.0
0.93,0.86,C,C,C,C,C,C,0.9285714285714286
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.02,0.32,D,D,D,C,D,D,0.6836734693877551
0.02,0.24,D,D,D,C,D,D,0.7653061224489796
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.59,0.65,D,C,C,D,C,C,0.7346938775510204
1.0,1.0,C,C,C,C,C,C,1.0
0.01,0.02,D,D,D,D,D,D,0.9795918367346939
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.02,0.01,D,D,D,D,D,D,1.0
0.97,0.96,C,C,C,C,C,C,0.9897959183673469
0.97,0.96,C,C,C,C,C,C,0.9897959183673469
0.97,0.96,C,C,C,C,C,C,0.9897959183673469
0.97,0.96,C,C,C,C,C,C,0.9897959183673469
0.97,0.96,C,C,C,C,C,C,0.9897959183673469
0.04,0.05,D,D,D,D,D,D,0.9795918367346939
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.98,0.98,C,C,C,C,C,C,1.0
0.63,0.69,D,C,C,D,C,C,0.9387755102040817
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.3,0.45,D,C,D,D,D,D,0.7857142857142857
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.99,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.05,0.05,D,D,D,D,D,D,0.9897959183673469
0.34,0.66,D,D,C,D,C,C,0.5102040816326531
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.93,0.99,C,C,C,C,C,C,0.9387755102040817
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.73,0.79,C,C,D,C,C,D,0.9387755102040817
0.02,0.02,D,D,D,D,D,D,0.9897959183673469
0.05,0.06,D,D,D,D,D,D,0.9795918367346939
0.93,0.99,C,C,C,C,C,C,0.9387755102040817
0.97,0.96,C,C,C,C,C,C,0.9897959183673469
0.16,0.1,D,D,D,D,D,D,0.9489795918367347
0.97,0.96,C,C,C,C,C,C,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
0.04,0.05,D,D,D,D,D,D,0.9795918367346939
0.46,0.53,D,D,D,C,D,C,0.6632653061224489
1.0,1.0,C,C,C,C,C,C,1.0
0.05,0.29,D,C,D,D,D,C,0.7551020408163265
0.06,0.06,D,D,D,D,D,D,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.05,0.06,D,D,D,D,D,D,0.9795918367346939
0.77,0.93,C,C,C,C,C,C,0.8367346938775511
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.06,0.53,D,C,D,D,D,D,0.5306122448979592
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.05,0.06,D,D,D,D,D,D,0.9795918367346939
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.99,0.99,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.97,0.97,C,C,C,C,D,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.05,0.06,D,D,D,D,D,D,0.9795918367346939
1.0,1.0,C,C,C,C,C,C,1.0
0.94,0.94,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.24,0.41,C,C,C,C,C,C,0.7244897959183674
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.91,0.94,C,C,C,C,C,C,0.9489795918367347
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.92,0.98,C,C,C,C,C,C,0.9387755102040817
0.03,0.02,D,D,D,D,D,D,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.99,C,C,C,C,C,C,1.0
0.51,0.57,C,D,C,C,C,C,0.8877551020408163
0.63,0.67,C,C,C,C,C,C,0.7959183673469388
0.97,0.96,C,C,C,C,C,C,0.9897959183673469
0.05,0.04,D,D,D,D,D,D,1.0
0.03,0.02,D,D,D,D,D,D,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.82,0.5,C,C,D,C,C,D,0.6836734693877551
0.81,0.5,C,D,C,D,C,C,0.6836734693877551
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.8,0.86,C,C,C,C,C,C,0.9387755102040817
0.19,0.61,D,D,C,D,C,C,0.5408163265306123
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.02,0.02,D,D,D,D,D,D,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.04,0.04,D,D,D,D,D,D,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.02,0.01,D,D,D,D,D,D,1.0
0.99,0.99,C,C,C,C,C,C,1.0
0.46,0.49,D,D,D,D,D,D,0.8367346938775511
1.0,1.0,C,C,C,C,C,C,1.0
0.05,0.07,D,D,D,D,D,D,0.9693877551020408
0.05,0.04,D,D,D,D,D,D,1.0
0.03,0.02,D,D,D,D,D,D,1.0
0.03,0.02,D,D,D,D,D,D,1.0
0.02,0.01,D,D,D,D,D,D,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.05,0.14,D,D,D,D,D,D,0.8979591836734694
0.06,0.09,D,D,D,D,D,D,0.9591836734693877
0.33,0.36,D,D,D,D,D,D,0.8163265306122449
0.7,0.76,D,C,C,D,C,C,0.9387755102040817
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.05,0.12,D,D,D,D,D,D,0.9183673469387755
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.5,0.62,D,C,D,C,D,C,0.7653061224489796
0.45,0.51,D,D,D,D,D,D,0.8163265306122449
0.05,0.09,D,D,D,D,D,D,0.9489795918367347
0.05,0.08,D,D,D,D,D,D,0.9591836734693877
0.05,0.03,D,D,D,D,D,D,0.9897959183673469
0.05,0.03,D,D,D,D,D,D,0.9897959183673469
0.04,0.06,D,D,D,D,D,D,0.9693877551020408
0.05,0.09,D,D,D,D,D,D,0.9489795918367347
0.07,0.04,D,D,D,D,D,D,0.9795918367346939
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.06,1.0,D,C,D,C,D,C,0.05102040816326531
0.95,0.08,C,D,C,D,C,D,0.07142857142857142
0.95,0.95,C,C,C,C,C,C,0.9591836734693877
0.95,0.89,C,C,C,C,C,C,0.8979591836734694
0.97,0.97,C,C,C,C,C,C,0.9795918367346939
0.95,0.95,C,C,C,C,C,C,0.9591836734693877
0.95,0.93,C,C,C,C,C,C,0.9387755102040817
0.95,0.97,C,C,C,C,C,C,0.9591836734693877
0.06,0.04,D,D,D,D,D,D,0.9489795918367347
0.95,0.94,C,C,C,C,C,C,0.9591836734693877
0.06,0.5,D,C,D,D,D,C,0.5102040816326531
0.06,1.0,D,C,D,C,D,C,0.05102040816326531
0.06,0.86,D,C,D,C,D,C,0.1326530612244898
0.06,0.94,D,C,D,C,D,C,0.030612244897959183
0.95,0.09,C,D,C,D,C,D,0.08163265306122448
0.06,0.39,D,D,D,D,D,D,0.6530612244897959
0.06,0.25,D,D,D,D,D,D,0.7959183673469388
0.06,0.1,D,D,D,D,D,D,0.9489795918367347
0.06,0.05,D,D,D,D,D,C,0.8979591836734694
0.06,0.93,D,C,D,C,D,C,0.02040816326530612
0.95,0.84,C,D,C,D,C,C,0.8571428571428571
0.06,0.33,D,C,D,C,D,D,0.7142857142857143
0.95,0.95,C,C,C,C,C,C,0.9591836734693877
0.95,0.95,C,C,C,C,C,C,0.9591836734693877
0.06,0.29,D,D,D,D,D,D,0.7346938775510204
0.06,0.01,D,D,D,D,D,D,0.9591836734693877
0.95,0.95,C,C,C,C,C,C,0.9591836734693877
0.06,1.0,D,C,D,C,D,C,0.05102040816326531
0.06,0.97,D,C,D,C,D,C,0.061224489795918366
0.06,1.0,D,C,D,C,D,C,0.05102040816326531
0.06,0.84,D,C,D,C,D,C,0.21428571428571427
0.06,0.75,D,C,D,C,D,C,0.2755102040816326
0.06,0.67,D,C,D,C,D,C,0.35714285714285715
0.06,0.67,D,D,D,C,D,C,0.35714285714285715
0.06,0.5,D,D,D,C,D,D,0.4897959183673469
0.06,0.33,D,C,D,D,D,D,0.6428571428571429
0.06,0.1,D,D,D,D,D,D,0.9489795918367347
0.06,0.0,D,D,D,D,D,D,0.9489795918367347
0.06,1.0,D,C,D,C,D,C,0.05102040816326531
0.95,0.09,C,D,C,D,C,D,0.08163265306122448
0.06,0.48,D,D,D,C,D,D,0.4897959183673469
0.95,0.03,C,D,C,D,C,D,0.08163265306122448
0.06,0.1,D,D,D,D,D,D,0.9489795918367347
0.95,0.8,C,C,C,C,C,C,0.826530612244898
0.95,0.97,C,C,C,C,C,C,0.9387755102040817
0.06,0.21,D,D,D,D,D,D,0.8367346938775511
0.06,0.93,D,C,D,C,D,C,0.02040816326530612
0.95,0.07,C,D,C,D,C,D,0.08163265306122448
0.06,0.2,D,D,D,D,D,D,0.8469387755102041
0.95,0.08,C,D,C,D,C,D,0.07142857142857142
0.95,0.09,C,D,C,D,C,D,0.061224489795918366
0.06,0.13,D,D,D,D,D,D,0.9183673469387755
0.95,0.67,C,C,C,D,C,C,0.673469387755102
0.95,0.96,C,C,C,C,C,C,0.9489795918367347
0.95,0.1,C,D,C,D,C,D,0.07142857142857142
0.95,0.96,C,C,C,C,C,C,0.9693877551020408
0.95,0.07,C,D,C,D,C,D,0.08163265306122448
0.95,0.07,C,D,C,D,C,D,0.08163265306122448
0.95,0.1,C,D,C,D,C,D,0.09183673469387756
0.95,0.97,C,C,C,C,C,C,0.9591836734693877
0.06,0.47,D,C,D,C,D,C,0.5102040816326531
0.06,0.1,D,D,D,D,D,D,0.9489795918367347
0.06,0.05,D,D,D,D,D,D,0.9183673469387755
0.95,0.85,C,C,C,C,C,C,0.8571428571428571
0.95,0.89,C,C,C,C,C,D,0.8979591836734694
0.95,0.94,C,C,C,C,C,C,0.9285714285714286
0.95,0.85,C,C,C,C,C,C,0.8571428571428571
0.06,1.0,D,C,D,C,D,C,0.05102040816326531
0.95,0.97,C,C,C,C,C,C,0.9591836734693877
0.95,0.78,C,D,C,C,C,C,0.8061224489795918
0.95,0.92,C,D,C,C,C,C,0.9489795918367347
0.06,0.13,D,D,D,D,D,D,0.9183673469387755
0.95,0.08,C,D,C,D,C,D,0.07142857142857142
0.06,0.17,D,D,D,D,D,D,0.8877551020408163
0.95,0.9,C,C,C,C,C,C,0.9081632653061225
0.95,0.57,C,C,C,C,C,C,0.5714285714285714
0.95,0.95,C,C,C,C,C,C,0.9591836734693877
0.06,0.31,D,C,D,D,D,D,0.6428571428571429
0.06,0.23,D,D,D,C,D,D,0.7142857142857143
0.95,0.97,C,C,C,C,C,C,0.9795918367346939
0.95,0.96,C,C,C,C,C,C,0.9693877551020408
0.06,0.13,D,D,D,D,D,D,0.9183673469387755
0.06,0.12,D,D,D,D,D,D,0.9285714285714286
0.06,0.13,D,D,D,D,D,D,0.9183673469387755
0.06,0.13,D,D,D,D,D,D,0.9183673469387755
